transaction_id,customer_id,merchant_id,merchant_category,transaction_amount,num_installments,transaction_date,fee_revenue,is_default,true_default_probability
TXN1017715,CUST101174,MER1376,Electronics,451.64,2,2025-09-29,20.32,0,0.1231
TXN1017716,CUST100439,MER1069,Education,804.43,4,2026-02-16,20.11,0,0.1032
TXN1017717,CUST100230,MER1155,Education,654.32,2,2026-04-21,16.36,0,0.0207
TXN1017718,CUST103628,MER1385,Home & Furniture,460.19,3,2025-09-25,18.41,0,0.0947
TXN1017719,CUST101845,MER1122,Beauty & Wellness,42.03,2,2026-02-24,2.52,0,0.0712
TXN1017720,CUST103613,MER1222,Home & Furniture,795.86,3,2025-12-05,31.83,0,0.1144
TXN1017721,CUST102581,MER1294,Home & Furniture,360.41,2,2026-06-30,14.42,0,0.0308
TXN1017722,CUST102285,MER1221,Health & Fitness,171.57,3,2026-06-17,7.72,0,0.0436
TXN1017723,CUST103169,MER1274,Education,629.28,3,2026-05-31,15.73,0,0.0241
TXN1017724,CUST100956,MER1186,Sporting Goods,245.08,3,2026-07-21,12.25,0,0.0718
TXN1017725,CUST104909,MER1380,Jewelry & Accessories,215.25,3,2026-02-05,13.99,0,0.0598
TXN1017726,CUST101743,MER1054,Electronics,538.53,4,2026-01-03,24.23,0,0.0517
TXN1017727,CUST103884,MER1085,Fashion & Apparel,179.63,6,2026-03-29,9.88,0,0.0982
TXN1017728,CUST101293,MER1163,Home & Furniture,593.06,12,2026-05-25,23.72,0,0.2713
TXN1017729,CUST102366,MER1227,Travel,615.23,4,2026-07-04,21.53,0,0.2419
TXN1017730,CUST102530,MER1296,Home & Furniture,645.85,2,2025-09-18,25.83,0,0.0321
TXN1017731,CUST101607,MER1235,Travel,928.84,6,2026-06-17,32.51,0,0.2531
TXN1017732,CUST101845,MER1166,Groceries,79.72,2,2026-04-15,2.39,0,0.0449
TXN1017733,CUST102239,MER1284,Beauty & Wellness,91.98,3,2026-05-21,5.52,0,0.0448
TXN1017734,CUST104221,MER1145,Jewelry & Accessories,387.18,2,2026-05-05,25.17,0,0.0679
TXN1017735,CUST102533,MER1387,Sporting Goods,222.58,4,2026-06-02,11.13,0,0.046
TXN1017736,CUST100451,MER1292,Beauty & Wellness,84.48,2,2026-08-21,5.07,0,0.099
TXN1017737,CUST101136,MER1367,Fashion & Apparel,135.08,6,2026-03-21,7.43,0,0.2458
TXN1017738,CUST104939,MER1336,Education,344.64,2,2026-04-12,8.62,0,0.2955
TXN1017739,CUST100458,MER1297,Travel,902.65,4,2026-03-18,31.59,0,0.0572
TXN1017740,CUST103288,MER1193,Beauty & Wellness,83.36,2,2025-09-17,5.0,0,0.0457
TXN1017741,CUST101107,MER1153,Groceries,57.32,2,2026-08-12,1.72,0,0.0122
TXN1017742,CUST102222,MER1213,Jewelry & Accessories,213.7,2,2026-06-01,13.89,0,0.0876
TXN1017743,CUST101891,MER1150,Sporting Goods,177.73,2,2026-03-18,8.89,0,0.0907
TXN1017744,CUST104902,MER1242,Health & Fitness,113.96,4,2025-11-27,5.13,0,0.0234
TXN1017745,CUST102809,MER1270,Fashion & Apparel,125.44,6,2026-02-21,6.9,0,0.1962
TXN1017746,CUST101303,MER1144,Sporting Goods,185.37,2,2026-07-15,9.27,1,0.3155
TXN1017747,CUST103057,MER1148,Health & Fitness,241.59,6,2025-11-16,10.87,0,0.0473
TXN1017748,CUST100374,MER1240,Jewelry & Accessories,278.02,3,2025-10-02,18.07,0,0.026
TXN1017749,CUST104650,MER1298,Groceries,43.99,12,2026-01-15,1.32,0,0.0459
TXN1017750,CUST101808,MER1041,Beauty & Wellness,83.86,3,2026-08-18,5.03,0,0.0358
TXN1017751,CUST104446,MER1373,Education,333.81,3,2026-04-05,8.35,0,0.1224
TXN1017752,CUST104089,MER1382,Jewelry & Accessories,89.41,2,2026-01-09,5.81,0,0.0293
TXN1017753,CUST100981,MER1243,Beauty & Wellness,79.51,2,2025-10-18,4.77,0,0.0393
TXN1017754,CUST104835,MER1270,Education,478.79,2,2025-11-05,11.97,0,0.0246
TXN1017755,CUST104960,MER1262,Education,524.43,2,2026-03-17,13.11,0,0.136
TXN1017756,CUST104071,MER1339,Travel,817.43,4,2025-10-03,28.61,0,0.0943
TXN1017757,CUST102285,MER1272,Electronics,308.66,3,2026-06-28,13.89,0,0.0704
TXN1017758,CUST103430,MER1306,Home & Furniture,720.41,3,2026-07-26,28.82,0,0.3169
TXN1017759,CUST100417,MER1245,Education,419.69,3,2026-09-08,10.49,0,0.0814
TXN1017760,CUST104632,MER1135,Education,402.41,3,2025-12-07,10.06,0,0.0552
TXN1017761,CUST101162,MER1205,Jewelry & Accessories,423.32,2,2026-09-08,27.52,0,0.1753
TXN1017762,CUST103642,MER1059,Fashion & Apparel,124.15,2,2026-03-26,6.83,0,0.0862
TXN1017763,CUST104052,MER1322,Travel,1312.6,6,2025-12-27,45.94,1,0.2461
TXN1017764,CUST104871,MER1115,Sporting Goods,113.82,4,2026-09-03,5.69,0,0.047
TXN1017765,CUST104152,MER1035,Electronics,678.65,6,2026-02-07,30.54,1,0.2031
TXN1017766,CUST104131,MER1286,Groceries,69.94,4,2026-08-01,2.1,1,0.05
TXN1017767,CUST103597,MER1284,Health & Fitness,94.52,3,2026-06-03,4.25,0,0.0421
TXN1017768,CUST102916,MER1292,Health & Fitness,137.58,3,2025-10-09,6.19,0,0.0757
TXN1017769,CUST100233,MER1073,Travel,713.73,4,2025-11-11,24.98,0,0.0259
TXN1017770,CUST104885,MER1308,Jewelry & Accessories,418.32,3,2026-02-08,27.19,0,0.0589
TXN1017771,CUST102285,MER1318,Sporting Goods,142.63,3,2026-02-08,7.13,1,0.0548
TXN1017772,CUST104024,MER1232,Travel,629.0,2,2025-11-18,22.02,0,0.0439
TXN1017773,CUST101985,MER1245,Travel,1050.19,3,2026-04-19,36.76,0,0.1439
TXN1017774,CUST102298,MER1048,Jewelry & Accessories,326.06,4,2026-08-05,21.19,0,0.1161
TXN1017775,CUST102334,MER1163,Home & Furniture,150.67,3,2026-01-20,6.03,0,0.0542
TXN1017776,CUST104949,MER1327,Health & Fitness,210.05,3,2026-08-10,9.45,0,0.0869
TXN1017777,CUST101109,MER1169,Electronics,394.39,6,2026-08-26,17.75,0,0.0551
TXN1017778,CUST102542,MER1342,Home & Furniture,612.67,6,2026-02-25,24.51,0,0.1184
TXN1017779,CUST100796,MER1089,Education,671.69,3,2026-05-05,16.79,0,0.0324
TXN1017780,CUST102503,MER1127,Sporting Goods,214.44,6,2025-10-09,10.72,1,0.0702
TXN1017781,CUST102780,MER1138,Home & Furniture,1151.97,3,2025-10-29,46.08,0,0.0496
TXN1017782,CUST100707,MER1233,Electronics,322.43,2,2025-12-04,14.51,0,0.1301
TXN1017783,CUST103559,MER1062,Travel,1148.82,2,2026-04-26,40.21,0,0.1111
TXN1017784,CUST104177,MER1027,Health & Fitness,115.71,3,2025-11-07,5.21,0,0.0464
TXN1017785,CUST104123,MER1134,Groceries,68.41,6,2025-10-10,2.05,0,0.06
TXN1017786,CUST103713,MER1074,Electronics,579.33,2,2026-08-22,26.07,0,0.0239
TXN1017787,CUST100729,MER1184,Jewelry & Accessories,289.0,4,2026-07-11,18.78,1,0.2316
TXN1017788,CUST103129,MER1011,Travel,1665.36,2,2026-06-24,58.29,0,0.0972
TXN1017789,CUST103560,MER1089,Home & Furniture,788.48,3,2025-09-23,31.54,1,0.1025
TXN1017790,CUST103851,MER1103,Groceries,52.95,4,2026-01-16,1.59,0,0.0318
TXN1017791,CUST103618,MER1002,Jewelry & Accessories,15.0,3,2026-01-21,0.98,0,0.146
TXN1017792,CUST103169,MER1191,Jewelry & Accessories,358.75,3,2026-08-14,23.32,0,0.0397
TXN1017793,CUST103699,MER1325,Fashion & Apparel,198.46,2,2026-03-13,10.92,0,0.1467
TXN1017794,CUST104317,MER1387,Home & Furniture,735.57,2,2026-04-15,29.42,0,0.0356
TXN1017795,CUST102882,MER1320,Health & Fitness,185.72,4,2026-02-05,8.36,0,0.1211
TXN1017796,CUST100741,MER1325,Beauty & Wellness,85.65,12,2026-04-26,5.14,0,0.1224
TXN1017797,CUST104123,MER1363,Education,487.47,4,2026-02-05,12.19,0,0.0843
TXN1017798,CUST103361,MER1149,Fashion & Apparel,128.48,4,2026-08-20,7.07,0,0.2503
TXN1017799,CUST103510,MER1064,Education,428.81,2,2026-05-17,10.72,0,0.0914
TXN1017800,CUST101545,MER1365,Travel,878.7,2,2026-09-10,30.75,0,0.0779
TXN1017801,CUST100770,MER1052,Electronics,407.01,2,2025-12-07,18.32,0,0.0406
TXN1017802,CUST103934,MER1261,Fashion & Apparel,154.3,6,2026-09-02,8.49,0,0.0704
TXN1017803,CUST100260,MER1089,Travel,872.24,2,2026-09-12,30.53,1,0.2134
TXN1017804,CUST102107,MER1265,Electronics,569.58,4,2026-04-02,25.63,0,0.103
TXN1017805,CUST102585,MER1029,Health & Fitness,262.59,2,2026-08-18,11.82,0,0.0107
TXN1017806,CUST100087,MER1203,Electronics,361.28,2,2025-10-05,16.26,0,0.0904
TXN1017807,CUST103023,MER1257,Jewelry & Accessories,560.79,12,2026-02-04,36.45,0,0.0579
TXN1017808,CUST100613,MER1337,Health & Fitness,184.77,6,2025-10-10,8.31,0,0.0616
TXN1017809,CUST101260,MER1269,Health & Fitness,122.35,3,2025-09-23,5.51,0,0.0818
TXN1017810,CUST104971,MER1219,Fashion & Apparel,195.57,2,2026-07-02,10.76,0,0.191
TXN1017811,CUST102827,MER1106,Jewelry & Accessories,428.91,2,2026-08-17,27.88,0,0.1196
TXN1017812,CUST104863,MER1335,Jewelry & Accessories,442.66,3,2025-10-08,28.77,0,0.1151
TXN1017813,CUST102501,MER1283,Health & Fitness,29.07,3,2026-05-01,1.31,0,0.0568
TXN1017814,CUST104061,MER1145,Jewelry & Accessories,431.26,3,2026-01-31,28.03,0,0.0752
TXN1017815,CUST100207,MER1112,Electronics,412.28,3,2026-01-10,18.55,0,0.0319
TXN1017816,CUST101530,MER1076,Sporting Goods,206.37,2,2026-03-26,10.32,0,0.0525
TXN1017817,CUST101485,MER1308,Fashion & Apparel,158.52,2,2026-02-02,8.72,0,0.1793
TXN1017818,CUST100364,MER1358,Electronics,483.31,3,2025-09-24,21.75,0,0.1969
TXN1017819,CUST104776,MER1123,Jewelry & Accessories,409.56,2,2025-10-09,26.62,0,0.0862
TXN1017820,CUST102559,MER1077,Travel,1152.73,3,2026-07-25,40.35,1,0.1637
TXN1017821,CUST102996,MER1174,Health & Fitness,136.41,2,2026-08-21,6.14,0,0.0349
TXN1017822,CUST102654,MER1320,Jewelry & Accessories,565.01,4,2025-10-16,36.73,0,0.0777
TXN1017823,CUST101297,MER1352,Fashion & Apparel,158.56,12,2026-08-21,8.72,1,0.3205
TXN1017824,CUST104642,MER1389,Beauty & Wellness,66.92,3,2025-10-16,4.02,0,0.1395
TXN1017825,CUST103402,MER1304,Health & Fitness,168.68,3,2026-05-07,7.59,0,0.0447
TXN1017826,CUST100626,MER1237,Groceries,38.31,3,2026-01-13,1.15,0,0.0209
TXN1017827,CUST102332,MER1059,Home & Furniture,833.55,2,2025-09-21,33.34,0,0.0726
TXN1017828,CUST100013,MER1333,Jewelry & Accessories,225.93,4,2026-06-15,14.69,0,0.042
TXN1017829,CUST103440,MER1151,Sporting Goods,169.92,2,2025-11-06,8.5,0,0.0247
TXN1017830,CUST102673,MER1093,Health & Fitness,134.64,6,2026-08-09,6.06,0,0.0579
TXN1017831,CUST104548,MER1114,Groceries,77.4,2,2025-10-24,2.32,1,0.033
TXN1017832,CUST104748,MER1194,Health & Fitness,109.8,12,2026-03-15,4.94,0,0.0519
TXN1017833,CUST100493,MER1175,Jewelry & Accessories,403.15,3,2026-01-04,26.2,1,0.1232
TXN1017834,CUST100456,MER1388,Home & Furniture,344.32,3,2026-04-18,13.77,0,0.0488
TXN1017835,CUST104521,MER1094,Travel,1235.23,3,2025-11-28,43.23,0,0.1947
TXN1017836,CUST102603,MER1167,Travel,890.37,3,2026-03-11,31.16,0,0.0661
TXN1017837,CUST102369,MER1016,Home & Furniture,561.05,3,2026-04-02,22.44,0,0.0598
TXN1017838,CUST102887,MER1080,Groceries,64.47,3,2026-07-05,1.93,0,0.0647
TXN1017839,CUST102357,MER1373,Health & Fitness,165.26,4,2025-12-10,7.44,0,0.0501
TXN1017840,CUST103100,MER1392,Electronics,348.6,2,2026-05-31,15.69,0,0.0543
TXN1017841,CUST104758,MER1379,Education,781.31,2,2025-09-14,19.53,0,0.0124
TXN1017842,CUST103067,MER1039,Health & Fitness,206.11,6,2026-07-16,9.27,0,0.0812
TXN1017843,CUST101698,MER1137,Sporting Goods,77.97,2,2026-02-20,3.9,0,0.0584
TXN1017844,CUST101118,MER1387,Health & Fitness,154.42,2,2026-07-10,6.95,1,0.0746
TXN1017845,CUST104855,MER1206,Health & Fitness,137.09,4,2026-01-19,6.17,0,0.0557
TXN1017846,CUST102936,MER1172,Education,24.33,2,2025-11-27,0.61,0,0.0431
TXN1017847,CUST102866,MER1249,Electronics,443.06,3,2026-06-15,19.94,0,0.0269
TXN1017848,CUST100185,MER1277,Education,365.01,3,2025-10-26,9.13,0,0.0987
TXN1017849,CUST104613,MER1088,Groceries,57.24,4,2025-09-21,1.72,0,0.0489
TXN1017850,CUST102369,MER1302,Health & Fitness,169.68,3,2026-03-06,7.64,0,0.0391
TXN1017851,CUST104998,MER1328,Beauty & Wellness,113.38,4,2025-12-17,6.8,0,0.1
TXN1017852,CUST100873,MER1189,Travel,1000.97,3,2025-10-01,35.03,0,0.0614
TXN1017853,CUST101720,MER1098,Jewelry & Accessories,78.48,12,2025-10-20,5.1,1,0.3348
TXN1017854,CUST101103,MER1327,Travel,896.87,4,2025-10-22,31.39,0,0.0617
TXN1017855,CUST101991,MER1129,Beauty & Wellness,34.44,3,2026-02-24,2.07,0,0.1308
TXN1017856,CUST104900,MER1247,Fashion & Apparel,81.69,3,2026-01-12,4.49,0,0.0458
TXN1017857,CUST102166,MER1053,Electronics,701.68,2,2026-02-23,31.58,0,0.082
TXN1017858,CUST104174,MER1386,Health & Fitness,157.13,2,2026-04-08,7.07,0,0.028
TXN1017859,CUST103827,MER1061,Travel,345.42,12,2026-06-04,12.09,0,0.1145
TXN1017860,CUST101568,MER1346,Home & Furniture,610.8,2,2026-03-29,24.43,0,0.0713
TXN1017861,CUST102940,MER1236,Groceries,105.9,3,2026-06-17,3.18,0,0.0387
TXN1017862,CUST104313,MER1162,Education,407.81,12,2025-09-19,10.2,0,0.1726
TXN1017863,CUST103086,MER1389,Sporting Goods,53.54,2,2025-12-24,2.68,1,0.088
TXN1017864,CUST101385,MER1116,Groceries,58.27,3,2025-10-01,1.75,0,0.0379
TXN1017865,CUST104358,MER1029,Health & Fitness,266.14,4,2025-12-11,11.98,0,0.0394
TXN1017866,CUST102809,MER1302,Electronics,352.91,4,2026-02-15,15.88,0,0.185
TXN1017867,CUST104913,MER1056,Education,773.0,2,2026-05-22,19.33,0,0.0316
TXN1017868,CUST103330,MER1030,Jewelry & Accessories,347.31,2,2025-09-25,22.58,0,0.0963
TXN1017869,CUST102285,MER1175,Jewelry & Accessories,647.03,3,2026-03-29,42.06,1,0.0825
TXN1017870,CUST102239,MER1313,Home & Furniture,612.41,2,2026-01-22,24.5,0,0.0573
TXN1017871,CUST104423,MER1227,Beauty & Wellness,83.09,4,2026-06-06,4.99,0,0.0637
TXN1017872,CUST104917,MER1390,Sporting Goods,218.96,2,2026-02-06,10.95,0,0.0558
TXN1017873,CUST102149,MER1137,Education,389.48,2,2026-01-05,9.74,0,0.0808
TXN1017874,CUST100845,MER1076,Home & Furniture,561.17,3,2025-10-15,22.45,0,0.1593
TXN1017875,CUST100221,MER1041,Sporting Goods,171.55,2,2026-05-16,8.58,0,0.0671
TXN1017876,CUST101702,MER1020,Beauty & Wellness,143.95,2,2026-08-18,8.64,0,0.1179
TXN1017877,CUST101801,MER1350,Health & Fitness,51.85,4,2025-09-29,2.33,0,0.1015
TXN1017878,CUST102192,MER1125,Groceries,35.11,2,2026-01-12,1.05,0,0.0496
TXN1017879,CUST100740,MER1246,Travel,1404.82,4,2026-08-13,49.17,0,0.1158
TXN1017880,CUST102501,MER1249,Education,513.14,4,2026-01-31,12.83,0,0.0728
TXN1017881,CUST104720,MER1358,Fashion & Apparel,80.9,4,2026-08-26,4.45,0,0.0543
TXN1017882,CUST101220,MER1187,Travel,1066.13,12,2026-05-30,37.31,1,0.1796
TXN1017883,CUST103501,MER1246,Sporting Goods,174.59,2,2026-08-25,8.73,0,0.0342
TXN1017884,CUST100206,MER1083,Travel,713.97,3,2026-08-10,24.99,1,0.1224
TXN1017885,CUST103261,MER1172,Fashion & Apparel,87.16,2,2025-10-03,4.79,0,0.1073
TXN1017886,CUST104692,MER1067,Home & Furniture,564.62,2,2026-09-01,22.58,0,0.0435
TXN1017887,CUST101482,MER1190,Health & Fitness,32.91,6,2026-07-12,1.48,0,0.0615
TXN1017888,CUST104124,MER1121,Fashion & Apparel,104.42,4,2026-01-04,5.74,0,0.0692
TXN1017889,CUST100427,MER1235,Sporting Goods,244.23,4,2026-02-08,12.21,0,0.0754
TXN1017890,CUST101894,MER1387,Fashion & Apparel,159.46,2,2025-12-20,8.77,0,0.1307
TXN1017891,CUST100034,MER1032,Travel,761.5,2,2026-04-12,26.65,0,0.1223
TXN1017892,CUST101881,MER1388,Travel,464.78,6,2026-02-19,16.27,0,0.334
TXN1017893,CUST101629,MER1109,Fashion & Apparel,104.98,2,2026-08-26,5.77,1,0.245
TXN1017894,CUST103535,MER1069,Jewelry & Accessories,61.84,2,2026-02-09,4.02,0,0.0525
TXN1017895,CUST101548,MER1348,Home & Furniture,740.69,2,2026-05-15,29.63,1,0.1297
TXN1017896,CUST104149,MER1048,Groceries,70.54,2,2026-09-05,2.12,0,0.0701
TXN1017897,CUST101531,MER1399,Home & Furniture,820.18,4,2026-08-16,32.81,0,0.1388
TXN1017898,CUST101172,MER1241,Travel,1217.61,4,2026-05-14,42.62,0,0.0935
TXN1017899,CUST102503,MER1217,Electronics,534.46,2,2026-03-12,24.05,0,0.0621
TXN1017900,CUST103332,MER1030,Home & Furniture,660.41,3,2026-01-05,26.42,0,0.018
TXN1017901,CUST104478,MER1259,Fashion & Apparel,105.94,2,2025-11-07,5.83,0,0.0239
TXN1017902,CUST104120,MER1236,Sporting Goods,143.36,2,2026-01-08,7.17,1,0.1613
TXN1017903,CUST102679,MER1308,Sporting Goods,173.52,2,2025-10-09,8.68,0,0.0791
TXN1017904,CUST104904,MER1356,Home & Furniture,814.14,6,2026-09-03,32.57,1,0.2021
TXN1017905,CUST101557,MER1372,Electronics,274.84,2,2025-12-21,12.37,0,0.1144
TXN1017906,CUST104997,MER1299,Beauty & Wellness,97.04,3,2025-12-30,5.82,0,0.1384
TXN1017907,CUST102014,MER1003,Travel,570.08,2,2026-07-24,19.95,0,0.1908
TXN1017908,CUST101365,MER1305,Electronics,482.98,3,2026-01-29,21.73,0,0.1095
TXN1017909,CUST102006,MER1279,Groceries,44.53,4,2026-05-10,1.34,1,0.1326
TXN1017910,CUST102964,MER1361,Travel,1486.8,2,2026-04-29,52.04,0,0.0537
TXN1017911,CUST102396,MER1220,Home & Furniture,569.69,4,2026-09-09,22.79,0,0.2578
TXN1017912,CUST100263,MER1175,Travel,957.8,3,2025-10-24,33.52,0,0.2334
TXN1017913,CUST101885,MER1064,Education,271.13,3,2026-07-28,6.78,0,0.0335
TXN1017914,CUST102497,MER1217,Education,584.45,4,2026-08-12,14.61,0,0.1115
TXN1017915,CUST103370,MER1368,Travel,1215.05,2,2026-05-23,42.53,0,0.1584
TXN1017916,CUST104785,MER1053,Health & Fitness,104.3,2,2026-06-20,4.69,0,0.0334
TXN1017917,CUST104799,MER1270,Jewelry & Accessories,335.48,3,2026-03-02,21.81,1,0.2081
TXN1017918,CUST102614,MER1204,Home & Furniture,427.08,2,2026-01-30,17.08,0,0.0455
TXN1017919,CUST102881,MER1151,Home & Furniture,599.87,2,2026-08-30,23.99,0,0.0244
TXN1017920,CUST103557,MER1139,Electronics,550.99,2,2026-06-13,24.79,0,0.0392
TXN1017921,CUST104216,MER1011,Electronics,714.69,4,2026-06-12,32.16,0,0.1266
TXN1017922,CUST103769,MER1130,Travel,1129.95,2,2026-07-31,39.55,0,0.1031
TXN1017923,CUST103661,MER1214,Electronics,235.62,2,2025-11-28,10.6,0,0.0415
TXN1017924,CUST102285,MER1235,Jewelry & Accessories,336.41,3,2025-10-12,21.87,0,0.0825
TXN1017925,CUST104380,MER1339,Home & Furniture,817.79,6,2026-05-14,32.71,0,0.1124
TXN1017926,CUST103366,MER1363,Home & Furniture,15.0,3,2026-06-29,0.6,0,0.0542
TXN1017927,CUST100819,MER1342,Beauty & Wellness,99.8,2,2026-06-26,5.99,0,0.0753
TXN1017928,CUST103035,MER1124,Groceries,63.58,3,2025-10-04,1.91,0,0.0078
TXN1017929,CUST101632,MER1389,Fashion & Apparel,226.94,2,2026-03-17,12.48,0,0.1863
TXN1017930,CUST101067,MER1165,Beauty & Wellness,89.95,2,2025-10-23,5.4,0,0.114
TXN1017931,CUST103295,MER1077,Beauty & Wellness,136.7,3,2025-11-07,8.2,0,0.0713
TXN1017932,CUST103255,MER1003,Education,455.42,3,2025-11-22,11.39,0,0.1335
TXN1017933,CUST104795,MER1326,Fashion & Apparel,160.36,6,2026-01-29,8.82,0,0.162
TXN1017934,CUST104899,MER1258,Fashion & Apparel,145.26,12,2026-06-13,7.99,0,0.1823
TXN1017935,CUST102139,MER1314,Health & Fitness,239.44,3,2026-06-17,10.77,0,0.2024
TXN1017936,CUST100928,MER1064,Jewelry & Accessories,521.7,4,2025-10-02,33.91,0,0.1106
TXN1017937,CUST100728,MER1311,Beauty & Wellness,75.77,3,2026-02-08,4.55,0,0.0984
TXN1017938,CUST104888,MER1214,Electronics,193.89,3,2026-05-19,8.73,0,0.1677
TXN1017939,CUST102059,MER1150,Jewelry & Accessories,457.51,6,2025-11-30,29.74,0,0.1684
TXN1017940,CUST101804,MER1222,Sporting Goods,288.2,3,2026-05-17,14.41,1,0.0676
TXN1017941,CUST103128,MER1219,Education,232.44,12,2026-02-13,5.81,1,0.2412
TXN1017942,CUST100302,MER1298,Electronics,679.24,3,2025-10-10,30.57,0,0.1742
TXN1017943,CUST103279,MER1294,Education,354.05,3,2026-01-13,8.85,0,0.041
TXN1017944,CUST104405,MER1043,Groceries,88.94,2,2025-12-17,2.67,0,0.0406
TXN1017945,CUST103687,MER1027,Groceries,59.23,2,2026-04-08,1.78,0,0.0162
TXN1017946,CUST102176,MER1181,Jewelry & Accessories,506.09,2,2026-05-10,32.9,0,0.1386
TXN1017947,CUST100594,MER1242,Beauty & Wellness,103.42,2,2026-07-27,6.21,0,0.0883
TXN1017948,CUST101260,MER1362,Groceries,82.8,2,2025-10-16,2.48,0,0.0511
TXN1017949,CUST101388,MER1271,Education,441.78,3,2026-02-16,11.04,1,0.036
TXN1017950,CUST102011,MER1258,Groceries,31.47,4,2026-05-02,0.94,0,0.0362
TXN1017951,CUST100689,MER1198,Education,691.82,3,2026-02-02,17.3,0,0.1017
TXN1017952,CUST102912,MER1063,Electronics,585.33,3,2025-09-22,26.34,0,0.0601
TXN1017953,CUST101929,MER1356,Jewelry & Accessories,302.69,2,2026-04-12,19.67,0,0.1807
TXN1017954,CUST102513,MER1069,Education,576.22,3,2025-12-28,14.41,0,0.1681
TXN1017955,CUST101497,MER1333,Groceries,48.4,3,2026-04-08,1.45,0,0.0363
TXN1017956,CUST102287,MER1190,Electronics,213.27,2,2026-07-14,9.6,0,0.2227
TXN1017957,CUST103622,MER1360,Fashion & Apparel,147.08,3,2026-02-12,8.09,0,0.0743
TXN1017958,CUST100449,MER1048,Home & Furniture,797.49,3,2026-08-08,31.9,0,0.0479
TXN1017959,CUST102593,MER1322,Sporting Goods,156.27,4,2026-09-06,7.81,0,0.1589
TXN1017960,CUST103119,MER1131,Health & Fitness,218.73,12,2026-05-16,9.84,0,0.2836
TXN1017961,CUST103393,MER1271,Home & Furniture,469.21,2,2026-06-21,18.77,0,0.1188
TXN1017962,CUST104640,MER1161,Fashion & Apparel,185.79,3,2025-12-17,10.22,0,0.026
TXN1017963,CUST103935,MER1385,Fashion & Apparel,79.48,2,2026-03-22,4.37,0,0.0208
TXN1017964,CUST103748,MER1336,Home & Furniture,758.72,2,2026-05-14,30.35,0,0.0864
TXN1017965,CUST104375,MER1129,Travel,935.16,3,2026-08-25,32.73,0,0.0246
TXN1017966,CUST104597,MER1144,Jewelry & Accessories,472.07,3,2025-09-16,30.68,0,0.2762
TXN1017967,CUST104237,MER1389,Beauty & Wellness,103.16,2,2025-11-17,6.19,0,0.0643
TXN1017968,CUST103100,MER1075,Jewelry & Accessories,403.84,3,2026-03-23,26.25,0,0.07
TXN1017969,CUST104260,MER1107,Groceries,59.66,3,2025-10-16,1.79,0,0.0408
TXN1017970,CUST101721,MER1381,Sporting Goods,215.62,3,2026-07-04,10.78,0,0.0724
TXN1017971,CUST104776,MER1077,Beauty & Wellness,50.91,12,2026-02-18,3.05,0,0.124
TXN1017972,CUST100908,MER1162,Health & Fitness,26.49,4,2026-04-11,1.19,0,0.0645
TXN1017973,CUST101201,MER1349,Electronics,712.66,2,2026-01-24,32.07,0,0.1134
TXN1017974,CUST100814,MER1075,Beauty & Wellness,37.53,2,2026-09-09,2.25,0,0.0125
TXN1017975,CUST103920,MER1344,Travel,1467.54,2,2026-01-31,51.36,0,0.154
TXN1017976,CUST102235,MER1381,Health & Fitness,112.5,4,2026-05-02,5.06,0,0.0654
TXN1017977,CUST103742,MER1098,Beauty & Wellness,137.44,4,2026-01-02,8.25,0,0.0619
TXN1017978,CUST102593,MER1322,Home & Furniture,972.76,2,2026-04-26,38.91,0,0.1596
TXN1017979,CUST102111,MER1146,Groceries,57.62,3,2026-01-21,1.73,0,0.0699
TXN1017980,CUST104510,MER1220,Groceries,57.8,2,2026-07-12,1.73,0,0.0381
TXN1017981,CUST102222,MER1056,Travel,687.22,4,2026-06-10,24.05,0,0.0999
TXN1017982,CUST103120,MER1249,Groceries,60.94,3,2025-11-19,1.83,0,0.0282
TXN1017983,CUST104341,MER1077,Travel,1007.25,4,2026-05-26,35.25,1,0.1542
TXN1017984,CUST101116,MER1279,Fashion & Apparel,227.91,12,2025-09-18,12.54,0,0.1363
TXN1017985,CUST102108,MER1144,Health & Fitness,55.28,2,2026-05-17,2.49,0,0.0198
TXN1017986,CUST100740,MER1354,Fashion & Apparel,123.67,3,2026-06-22,6.8,0,0.0849
TXN1017987,CUST102766,MER1064,Jewelry & Accessories,442.25,12,2026-01-15,28.75,0,0.1725
TXN1017988,CUST103992,MER1170,Fashion & Apparel,71.14,6,2025-12-27,3.91,0,0.1393
TXN1017989,CUST100286,MER1057,Jewelry & Accessories,494.06,12,2026-04-27,32.11,1,0.1152
TXN1017990,CUST100313,MER1015,Home & Furniture,942.68,3,2026-07-28,37.71,0,0.0427
TXN1017991,CUST103757,MER1133,Sporting Goods,234.03,3,2026-06-10,11.7,0,0.0462
TXN1017992,CUST103619,MER1385,Education,429.43,2,2026-06-06,10.74,0,0.028
TXN1017993,CUST102107,MER1320,Health & Fitness,196.77,2,2026-03-12,8.85,0,0.0535
TXN1017994,CUST101900,MER1304,Home & Furniture,619.89,2,2026-01-20,24.8,0,0.0398
TXN1017995,CUST101481,MER1350,Sporting Goods,156.46,12,2026-07-20,7.82,0,0.296
TXN1017996,CUST100318,MER1077,Beauty & Wellness,115.74,3,2026-09-10,6.94,0,0.0409
TXN1017997,CUST102610,MER1111,Electronics,349.43,6,2026-04-08,15.72,1,0.1161
